wind_speed,swr,LAKE_PARAMS/c_relax_C,LAKE_PARAMS/depth_bs_lk,LAKE_PARAMS/T_bs_lk,par_id
1.2342,1.3872,0.0032076,4.1666,13.261,p0478
1.1216,0.66634,0.0042997,3.113,12.454,p0479
0.82022,0.96311,0.0065148,2.9029,9.9418,p0480
1.2728,1.2765,0.0064041,3.1537,8.3022,p0481
1.2686,1.049,0.0064402,2.7293,13.724,p0482
0.86597,0.71859,0.0044628,2.8068,9.1886,p0483
1.2284,1.0353,0.00013437,0.37581,11.503,p0484
1.2222,0.53312,0.0080369,2.6607,11.197,p0485
0.82468,1.1454,0.0043934,3.0091,12.077,p0486
0.72814,1.3229,0.0073054,1.0702,5.8052,p0487
1.2636,0.70391,0.0060569,2.3803,11.676,p0488
1.3368,0.88477,0.0021234,5.9501,16.427,p0489
0.53425,0.82395,0.0041146,1.0368,12.881,p0490
0.57603,1.0157,0.0078231,5.8915,10.258,p0491
0.71124,0.87948,0.00011907,4.0116,5.3365,p0492
0.51582,1.3196,0.0010824,5.8073,9.5518,p0493
0.85162,0.88104,0.006253,5.5138,11.941,p0494
1.0028,0.57854,0.0066954,3.2039,4.8879,p0495
1.3311,0.51263,0.0017733,4.7525,11.832,p0496
1.0988,0.9038,0.0007057,3.6337,16.198,p0497
1.497,0.67244,0.0066528,3.8447,5.1272,p0498
1.2172,0.77172,0.0026105,1.3295,19.865,p0499
1.4249,1.3069,0.006892,2.2101,8.3937,p0500
