"datetime","Relative_Humidity_percent","precipitation_millimeterPerDay","Snowfall_millimeterPerDay","Surface_Level_Barometric_Pressure_pascal","Sea_Level_Barometric_Pressure_pascal","Longwave_Radiation_Downwelling_wattPerMeterSquared","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Air_Temperature_celsius","Ten_Meter_Uwind_vector_meterPerSecond","Ten_Meter_Vwind_vector_meterPerSecond","Rainfall_millimeterPerDay"
1981-01-20,71.2610321044922,0,0,96452.25,100940.671875,230.156204223633,93.1642913818359,3.23264741897583,268.962890625,3.60441589355469,-3.22833681106567,0
1981-01-21,82.0453491210938,0,0,97262.03125,101929.3984375,208.690551757812,99.0353698730469,1.44521844387054,261.15380859375,1.2713371515274,-1.50731027126312,0
1981-01-22,83.0150299072266,1.60202318966185e-06,1.60202318966185e-06,96255.71875,100827,243.733520507812,50.3658103942871,1.65148186683655,263.864074707031,1.72164392471313,1.08063209056854,0
1981-01-23,80.3202896118164,1.638123990233e-06,1.638123990233e-06,95660.328125,100107.0390625,242.874588012695,82.2729110717773,2.3592894077301,269.222503662109,2.42946147918701,-1.67071056365967,0
1981-01-24,82.3226852416992,6.94839127390878e-06,6.94839127390878e-06,95961.453125,100459.890625,242.005920410156,80.4468536376953,2.02677440643311,266.999389648438,2.02427768707275,-1.3778600692749,0
1981-01-25,81.047607421875,0,0,96776.3984375,101359.1640625,212.799041748047,102.034423828125,1.68759655952454,264.493530273438,1.84883546829224,-0.710694372653961,0
1981-01-26,78.3378677368164,0,0,96333.453125,100786.28125,264.446716308594,49.2450714111328,3.00883984565735,270.852630615234,2.08789730072021,3.77678894996643,0
1981-01-27,72.9625015258789,0,0,95678.65625,100035.875,259.192199707031,76.5961608886719,3.36707735061646,274.649261474609,4.46166896820068,1.40690088272095,0
1981-01-28,79.9173355102539,0,0,96317.7109375,100792.34375,230.279678344727,97.9909439086914,2.3469135761261,269.358306884766,3.1721773147583,-0.739206254482269,0
1981-01-29,82.9057998657227,3.10416071442887e-05,3.10416071442887e-05,96708.7265625,101284.640625,241.509368896484,57.3044471740723,2.03183102607727,264.566925048828,0.34767010807991,-2.66179060935974,0
1981-01-30,77.2921829223633,0,0,97427.71875,102119.4375,203.021774291992,107.187088012695,3.73153257369995,260.077087402344,3.81458115577698,-3.91193819046021,0
1981-01-31,72.8730773925781,0,0,97808.8203125,102517.1171875,203.145446777344,113.906036376953,2.60997915267944,260.381195068359,2.84340953826904,-2.71278381347656,0
1981-02-01,75.9492111206055,0,0,97931.5,102563.625,226.434677124023,103.833969116211,2.32855105400085,264.91650390625,0.937981247901917,2.55437850952148,0
1981-02-02,89.1672515869141,0.000506096985191107,8.46769908093847e-05,96164.171875,100503.7421875,303.150390625,3.17103028297424,5.26401042938232,277.189971923828,0.841750025749207,7.77676010131836,0.000421419994381722
1981-02-03,76.0491943359375,5.81233780394541e-06,5.81233780394541e-06,96286.171875,100826.171875,218.94140625,111.015586853027,3.17968916893005,265.575744628906,4.67893123626709,-0.0387285575270653,0
1981-02-04,78.8369445800781,7.47175545257051e-06,7.47175545257051e-06,97196.234375,101909.90625,207.449829101562,104.145011901855,2.16503620147705,258.294097900391,2.40999627113342,1.16010689735413,0
1981-02-05,76.6342926025391,0,0,97382.6015625,102107.140625,201.057235717773,128.8330078125,2.68886494636536,258.177520751953,3.12056064605713,-0.655751645565033,0
1981-02-06,83.2239685058594,1.64333469001576e-05,1.64333469001576e-05,97779.7734375,102483.84375,231.889846801758,72.6806259155273,2.58892035484314,260.457489013672,1.68304669857025,3.10540056228638,0
1981-02-07,79.8760147094727,0,0,97370.875,101927.515625,228.713043212891,106.056854248047,2.40612101554871,267.462066650391,2.51616644859314,1.73831915855408,0
1981-02-08,91.8236541748047,0.000136355723952875,7.36447764211334e-05,96509.0625,100967.1953125,271.381622314453,18.9221210479736,1.93273735046387,270.89404296875,-0.834079444408417,1.84089815616608,6.27109475317411e-05
1981-02-09,76.8110656738281,0.000105053099105135,6.7585744545795e-05,95925.4609375,100388.1171875,244.693588256836,120.271125793457,4.14260911941528,269.022003173828,5.04321575164795,-0.536509096622467,3.74673545593396e-05
1981-02-10,74.113166809082,0,0,98342.515625,102974.625,222.992248535156,117.722831726074,2.40616798400879,265.857360839844,1.03270411491394,2.20728397369385,0
1981-02-11,85.2793960571289,0.000215275882510468,1.91473882296123e-05,97701.125,102107.8515625,311.809997558594,8.77667045593262,5.47524166107178,277.482055664062,-3.20505666732788,7.50523662567139,0.000196128494280856
1981-02-12,77.0077896118164,9.6564348496031e-05,0,97616.4765625,102152.6171875,239.967758178711,144.709365844727,5.09517574310303,270.030578613281,5.74177694320679,0.298887312412262,9.6564348496031e-05
1981-02-13,70.0689468383789,0,0,100014.796875,104810.546875,207.293807983398,150.395751953125,1.16913509368896,261.236907958984,1.15314793586731,0.0983167961239815,0
1981-02-14,73.3883895874023,0,0,99519.3359375,104200.53125,229.309951782227,118.412063598633,1.95523405075073,266.241729736328,1.69617700576782,1.79778850078583,0
1981-02-15,80.4879150390625,0,0,99238.8671875,103881.828125,225.979736328125,145.96647644043,1.69732463359833,267.591857910156,0.389792114496231,-0.353589564561844,0
1981-02-16,82.6842422485352,0,0,98664.8515625,103203.421875,237.828201293945,149.415054321289,2.73029088973999,272.084350585938,2.02024483680725,3.29796576499939,0
1981-02-17,78.5641632080078,1.25224441944738e-05,0,97909.2265625,102319.5390625,276.976715087891,109.379875183105,2.95802593231201,277.630737304688,3.51086783409119,2.31293153762817,1.25224441944738e-05
1981-02-18,87.8824768066406,0,0,97828.0625,102224.09375,277.489288330078,107.921234130859,2.24313950538635,278.286895751953,2.53741002082825,0.655840158462524,0
1981-02-19,91.0742340087891,0,0,97688.015625,102039.65625,294.140411376953,117.317916870117,2.32715940475464,280.679748535156,0.91962730884552,2.74537920951843,0
1981-02-20,97.6428909301758,0.000223522321903147,0,96840.734375,101140.90625,321.925872802734,22.635705947876,3.36018013954163,281.508972167969,-3.23844623565674,2.83551740646362,0.000223522321903147
1981-02-21,98.3016662597656,0.000235392973991111,0,96566.2421875,100858.4375,325.379364013672,19.1794815063477,3.23707556724548,281.236145019531,-4.97190952301025,1.23122704029083,0.000235392973991111
1981-02-22,94.7939987182617,2.27583095693262e-05,0,97685.484375,102067.609375,309.587738037109,59.0522422790527,2.23429369926453,278.719421386719,-2.75594067573547,0.0713239312171936,2.27583095693262e-05
1981-02-23,85.5950469970703,0,0,97455.7890625,101885.875,253.867797851562,121.827514648438,2.03550481796265,275.219116210938,-2.17990303039551,1.76810705661774,0
1981-02-24,96.7783737182617,0.000504489173181355,0,96413.1171875,100743.359375,310.739135742188,15.1419334411621,2.70072674751282,278.397583007812,-3.9915771484375,1.8044114112854,0.000504489173181355
1981-02-25,97.4140853881836,0.000522339250892401,0.000204812095034868,95964.40625,100331.796875,298.259033203125,5.74193239212036,2.81840205192566,274.827606201172,-1.76497066020966,-3.07865333557129,0.000317527155857533
1981-02-26,87.0193176269531,0.000201346585527062,8.68984425324015e-05,96410.4296875,100827.40625,289.812164306641,47.0100975036621,4.11173629760742,273.029907226562,0.649382948875427,-6.52573442459106,0.000114448142994661
1981-02-27,74.557373046875,2.06965178222163e-05,8.11734480521409e-06,97177.125,101629.8359375,266.924865722656,157.398513793945,4.11787796020508,273.008178710938,2.18917727470398,-5.82375288009644,1.25791730170022e-05
1981-02-28,81.491455078125,2.53284142672783e-05,0,96978.1328125,101475.3125,248.833358764648,97.2493362426758,2.22560119628906,269.941955566406,0.78646594285965,-0.131980776786804,2.53284142672783e-05
1981-03-01,79.78076171875,7.14586803951534e-06,0,95794.203125,100134.40625,283.482879638672,111.39045715332,3.53206777572632,276.024444580078,3.79840230941772,-0.778214514255524,7.14586803951534e-06
1981-03-02,78.7444915771484,3.05738080896845e-06,0,96014.4765625,100427.3984375,249.081573486328,124.914016723633,2.38784980773926,272.305053710938,3.13629484176636,0.00960642658174038,3.05738080896845e-06
1981-03-03,76.3627777099609,3.38326140081335e-06,3.38326140081335e-06,95879.421875,100341.96875,241.780014038086,152.179931640625,3.46189260482788,268.894012451172,4.03486013412476,-2.4315083026886,0
1981-03-04,66.9930038452148,0,0,96718.4921875,101259.875,226.331649780273,167.156539916992,2.63005232810974,266.688293457031,3.18049669265747,-2.35681843757629,0
1981-03-05,70.2817230224609,0,0,96145.6953125,100596.125,255.343795776367,133.660583496094,1.21952724456787,270.360076904297,-0.0465586557984352,-1.80799901485443,0
1981-03-06,79.7943344116211,8.51094682730036e-06,7.63632488087751e-06,95370,99783.359375,272.523406982422,71.9269104003906,3.16093420982361,270.410125732422,1.59410309791565,-3.92071795463562,8.74621946422849e-07
1981-03-07,87.8069839477539,3.8320038584061e-05,1.97073622985044e-05,95947.0234375,100335.921875,295.502319335938,35.5003700256348,3.3133499622345,273.448028564453,0.562074661254883,-4.33279609680176,1.86126762855565e-05
1981-03-08,83.755241394043,1.00261456736916e-06,0,97229.953125,101673.171875,273.386932373047,129.870742797852,2.13858246803284,273.75537109375,-0.0190595034509897,-2.73297142982483,1.00261456736916e-06
1981-03-09,83.2842178344727,2.75635102298111e-06,0,97460.0625,101914.1875,277.455047607422,108.745887756348,1.75832009315491,273.733795166016,1.81147658824921,-1.10029077529907,2.75635102298111e-06
1981-03-10,78.0182113647461,5.3859625950281e-06,1.58042246312107e-06,97142.8515625,101595.7578125,255.059600830078,140.283233642578,2.46319580078125,272.959411621094,2.62062215805054,-1.57481527328491,3.80554013190704e-06
1981-03-11,81.6722946166992,7.97010125097586e-06,2.05304331757361e-06,96740.734375,101194.7734375,253.753814697266,135.851257324219,1.99879908561707,271.789794921875,2.46339106559753,-0.236564815044403,5.91705793340225e-06
1981-03-12,75.9894027709961,4.20979540649569e-06,3.32364879795932e-06,96424.1640625,100882,248.157211303711,147.644729614258,2.32043409347534,270.714965820312,2.66153740882874,-0.536919236183167,8.86146608536365e-07
1981-03-13,72.1935882568359,7.90753074397799e-06,3.29069575855101e-06,95860.984375,100227.796875,264.620452880859,155.99494934082,3.04891633987427,274.656890869141,3.12348198890686,1.88069629669189,4.61683498542698e-06
1981-03-14,76.6389770507812,1.6347406699424e-06,0,95616.5625,100048.6640625,238.967803955078,178.926483154297,3.74832701683044,269.983673095703,4.39849376678467,-2.31808352470398,1.6347406699424e-06
1981-03-15,59.5501899719238,0,0,95670.6640625,100093.6171875,245.762237548828,165.196746826172,4.14163446426392,270.984313964844,5.48145627975464,-2.42727017402649,0
1981-03-16,70.7631225585938,4.39499717685976e-06,0,94928.390625,99230.21875,281.526885986328,88.6745452880859,3.09467697143555,275.988952636719,2.85723876953125,-0.881006062030792,4.39499717685976e-06
1981-03-17,51.4828109741211,2.73969226327608e-06,2.73969226327608e-06,94676.2890625,99102.21875,240.332916259766,188.255279541016,4.29709434509277,267.828674316406,3.64179039001465,-5.12388277053833,0
1981-03-18,58.2284774780273,1.44145360536641e-06,1.44145360536641e-06,94632.25,99061.4140625,223.847183227539,215.114135742188,4.97461700439453,267.448974609375,7.01716995239258,-2.46358966827393,0
1981-03-19,66.4879989624023,0,0,95148.9609375,99615.578125,230.296936035156,196.386138916016,1.83986580371857,266.738220214844,2.06285905838013,-1.36678647994995,0
1981-03-20,75.8796844482422,1.69694103533402e-05,1.60956460604211e-05,95148.734375,99563.6640625,256.046325683594,171.981475830078,0.900172114372253,269.707763671875,0.48099023103714,-0.0851496011018753,8.73764292919077e-07
1981-03-21,76.3645477294922,2.29951001529116e-05,1.59535229613539e-05,95764.5390625,100175.15625,277.171417236328,83.1310424804688,2.60515356063843,271.694244384766,0.588065505027771,-3.06811141967773,7.04157719155774e-06
1981-03-22,73.6393966674805,0,0,97476.859375,101946.65625,257.059051513672,180.746627807617,1.72542715072632,272.911010742188,0.423578590154648,-2.08707213401794,0
1981-03-23,72.8899612426758,0,0,97449.1875,101895.25,276.837768554688,152.955749511719,0.995721459388733,274.234161376953,0.475719034671783,-1.18635809421539,0
1981-03-24,75.3397903442383,8.18422086013015e-06,0,96861.171875,101266.1640625,276.743591308594,155.598739624023,1.72553277015686,275.062408447266,0.836288332939148,-1.85808086395264,8.18422086013015e-06
1981-03-25,87.6227416992188,1.99858022824628e-05,2.38689290199545e-06,97178.359375,101608.59375,275.835021972656,138.031204223633,1.99846959114075,274.377166748047,-0.304403007030487,-1.6334947347641,1.75989093804674e-05
1981-03-26,82.6005096435547,1.67097960002138e-06,0,97861.6796875,102317.3515625,287.656982421875,155.19921875,1.6380261182785,274.820617675781,1.39278125762939,0.992210388183594,1.67097960002138e-06
1981-03-27,85.9432525634766,6.6806300310418e-05,4.30508880526759e-05,97124.546875,101529.1484375,297.817718505859,40.9300537109375,3.06830358505249,275.782745361328,1.14589202404022,0.94899445772171,2.37554122577421e-05
1981-03-28,72.1422958374023,0,0,97944.203125,102385.015625,245.195861816406,219.032943725586,2.31030678749084,275.961669921875,2.29253745079041,-1.6854145526886,0
1981-03-29,59.651725769043,1.14442514131952e-06,0,97121.9375,101417.765625,283.821350097656,215.831420898438,3.37293434143066,282.923767089844,4.33879566192627,1.92655527591705,1.14442514131952e-06
1981-03-30,70.1398544311523,3.82175094273407e-05,0,96401.78125,100593.84375,318.670288085938,113.392013549805,3.34006118774414,287.358367919922,2.80441546440125,3.07732915878296,3.82175094273407e-05
1981-03-31,83.4634094238281,5.10523841512622e-06,0,96089.515625,100313.6484375,324.590454101562,112.426933288574,4.26506328582764,284.303497314453,4.97041893005371,-0.425788283348083,5.10523841512622e-06
1981-04-01,78.8059158325195,0,0,97421.109375,101749.125,286.703491210938,198.091873168945,2.84585976600647,281.516143798828,-1.28540229797363,2.53678846359253,0
1981-04-02,81.6571731567383,9.05210035853088e-05,0,96194.375,100478.2265625,305.400787353516,142.156005859375,4.09840869903564,280.718688964844,2.56476640701294,-0.530190050601959,9.05210035853088e-05
1981-04-03,60.5516777038574,0,0,97028.140625,101350.5,267.233154296875,220.622512817383,3.05476975440979,280.98583984375,3.22574663162231,0.812678217887878,0
1981-04-04,54.010009765625,4.4489052015706e-06,0,97077.8671875,101290.4609375,312.777160644531,94.1634140014648,3.79405355453491,287.943695068359,2.91476154327393,4.56248331069946,4.4489052015706e-06
1981-04-05,80.049560546875,8.03186630946584e-05,0,96740.8203125,100942.046875,335.375579833984,36.9290657043457,4.3510274887085,287.71484375,2.62035226821899,5.18176984786987,8.03186630946584e-05
1981-04-06,80.127571105957,5.26935909874737e-05,0,96480.8359375,100818.34375,282.387176513672,206.251876831055,3.69812607765198,278.267913818359,4.81980895996094,-1.19831275939941,5.26935909874737e-05
1981-04-07,46.8036994934082,0,0,97516.0859375,101930.546875,241.239822387695,266.5341796875,3.57950139045715,276.385925292969,4.85839033126831,-2.6620032787323,0
1981-04-08,57.0427436828613,0,0,97794.8125,102147.3515625,266.665863037109,256.517883300781,2.65715026855469,281.127227783203,2.19759225845337,2.69554042816162,0
1981-04-09,64.3320236206055,4.43045792053454e-05,0,97126.46875,101372.6953125,303.28369140625,174.362182617188,3.76049256324768,285.932556152344,3.10723972320557,4.40364027023315,4.43045792053454e-05
1981-04-10,62.1771545410156,3.33101115757017e-06,0,97519.203125,101842.7578125,268.826446533203,272.383056640625,4.12910079956055,282.045867919922,5.22140455245972,-3.01764965057373,3.33101115757017e-06
1981-04-11,64.9165115356445,5.57240127818659e-05,0,97274.8984375,101573.9296875,312.898681640625,99.686767578125,2.87436199188232,282.908843994141,2.81999111175537,1.71556437015533,5.57240127818659e-05
1981-04-12,67.9140167236328,0,0,97478.875,101820.328125,267.666442871094,226.244018554688,2.75689888000488,280.788818359375,0.812679052352905,-3.66348838806152,0
1981-04-13,56.3035011291504,0,0,98594.671875,103033.6875,255.316497802734,266.640960693359,1.88984644412994,277.7998046875,-1.77778339385986,0.191022157669067,0
1981-04-14,77.4919815063477,6.11209834460169e-05,0,98168.9296875,102621.2890625,288.802307128906,76.1026077270508,3.72670602798462,275.818450927734,-0.573123216629028,5.3506383895874,6.11209834460169e-05
1981-04-15,63.0277938842773,0,0,97827.6875,102302.796875,248.275283813477,286.658203125,5.16268968582153,273.63818359375,6.61189079284668,-3.78109049797058,0
1981-04-16,45.5496673583984,0,0,98457.4296875,102946.1796875,264.859588623047,217.516326904297,2.76373624801636,274.675476074219,3.69743967056274,-0.272398352622986,0
1981-04-17,74.7090301513672,2.54439401032869e-05,0,97380.375,101724.375,298.561340332031,105.587257385254,2.55712985992432,280.374237060547,2.10209131240845,2.38839602470398,2.54439401032869e-05
1981-04-18,91.8103790283203,3.85247585654724e-05,0,96351.6171875,100577.453125,334.621887207031,106.753684997559,3.86141395568848,284.948913574219,3.74375343322754,0.0999269410967827,3.85247585654724e-05
1981-04-19,53.8465805053711,0,0,97165.3203125,101522.609375,266.777099609375,281.922790527344,3.61902499198914,278.928771972656,3.62057852745056,-4.28323030471802,0
1981-04-20,67.4498138427734,7.96180665929569e-06,0,96716.5390625,101072.171875,295.193908691406,187.903198242188,2.52847099304199,277.664611816406,2.34110546112061,-1.95736360549927,7.96180665929569e-06
1981-04-21,46.0876922607422,0,0,97257.1171875,101730.640625,230.217590332031,299.905059814453,4.58298778533936,272.02587890625,4.04417991638184,-5.54586458206177,0
1981-04-22,41.1121368408203,0,0,97546.515625,102009.484375,242.472564697266,295.280975341797,2.91391468048096,273.583953857422,3.62408757209778,-3.00845956802368,0
1981-04-23,66.550537109375,6.26272449153475e-05,0,96781.0625,101155.6328125,287.337310791016,105.08373260498,1.46194326877594,276.805511474609,0.74675726890564,-0.437302380800247,6.26272449153475e-05
1981-04-24,91.2582244873047,9.27836736082099e-05,0,95166.375,99399.1015625,337.423156738281,126.779243469238,1.55228674411774,281.141754150391,0.0339382886886597,1.10047042369843,9.27836736082099e-05
1981-04-25,94.8232879638672,7.49873142922297e-05,0,95207.953125,99475.796875,329.374206542969,18.2302322387695,1.72339236736298,278.931121826172,0.724735736846924,-1.04536330699921,7.49873142922297e-05
1981-04-26,76.6432189941406,3.38771542374161e-06,0,96505.703125,100827,286.598724365234,212.840316772461,3.100426197052,279.324645996094,3.6711790561676,-2.12088513374329,3.38771542374161e-06
1981-04-27,60.3932189941406,0,0,96848.9375,101150.5,299.319671630859,189.984558105469,2.49865031242371,281.529022216797,3.0547182559967,-1.44677770137787,0
1981-04-28,62.490478515625,1.60394702106714e-05,0,97016.3203125,101298.109375,303.683563232422,207.550140380859,1.79987072944641,283.355346679688,2.06087446212769,-0.20580480992794,1.60394702106714e-05
1981-04-29,83.7439270019531,0.000127315623103641,0,96229.3515625,100431.1640625,354.951416015625,116.655120849609,3.4343090057373,286.30078125,0.943427085876465,3.10622072219849,0.000127315623103641
1981-04-30,78.2903823852539,2.05017731786938e-05,0,96116.2109375,100341.90625,327.719421386719,199.770568847656,2.58099246025085,284.316467285156,2.91547584533691,-1.38890326023102,2.05017731786938e-05
1981-05-01,72.4786911010742,6.45448599243537e-05,0,96495.609375,100761.8125,315.336639404297,171.037658691406,1.29951930046082,282.769744873047,0.185866430401802,-1.06483697891235,6.45448599243537e-05
1981-05-02,88.6603775024414,6.37264602119103e-05,0,96540.8984375,100836.3828125,326.654174804688,125.552337646484,1.85636556148529,281.001098632812,-0.520474672317505,-2.26955103874207,6.37264602119103e-05
1981-05-03,72.863655090332,0,0,97241.90625,101547.453125,288.309967041016,277.534118652344,2.91035389900208,282.456970214844,-0.568995118141174,-3.45079636573792,0
1981-05-04,62.1298675537109,0,0,97479.046875,101764.203125,292.446746826172,301.769226074219,2.72251009941101,284.474243164062,-1.732914686203,-2.84437608718872,0
1981-05-05,72.6662063598633,5.77889204578241e-06,0,97396.8359375,101649.8203125,339.839416503906,254.441970825195,1.95754992961884,286.290618896484,-2.22202515602112,0.0290497802197933,5.77889204578241e-06
1981-05-06,83.3936157226562,2.72275665338384e-05,0,96664.5390625,100886.9765625,326.520477294922,186.907409667969,1.6714334487915,286.222320556641,0.151238426566124,0.301606297492981,2.72275665338384e-05
1981-05-07,52.9281234741211,5.23426569998264e-06,0,96907.921875,101241.03125,271.104553222656,330.302856445312,3.96198987960815,279.70166015625,2.5893440246582,-5.50330209732056,5.23426569998264e-06
1981-05-08,53.7732925415039,0,0,97800.640625,102140.421875,273.861358642578,317.052978515625,1.3224960565567,281.982513427734,1.11196267604828,-0.181394264101982,0
1981-05-09,49.1758193969727,0,0,98073.25,102399.9453125,275.635101318359,311.981750488281,2.26872324943542,283.478271484375,0.0883015468716621,3.06332397460938,0
1981-05-10,60.062141418457,0,0,97776.3984375,102069.90625,295.605194091797,301.71728515625,2.24258327484131,284.907989501953,0.134630978107452,2.99120116233826,0
1981-05-11,87.0292587280273,3.87171130569186e-05,0,97386.9375,101624.90625,362.130401611328,65.351188659668,3.57272958755493,287.164459228516,-1.65781593322754,4.02315807342529,3.87171130569186e-05
1981-05-12,96.3232345581055,0.000163905846420676,0,96741.109375,100956.9375,379.321868896484,26.3136291503906,3.34706902503967,286.747314453125,-3.1752712726593,3.68485832214355,0.000163905846420676
1981-05-13,78.0690765380859,7.32355620129965e-05,0,96577.0859375,100823.4296875,333.928283691406,244.615600585938,3.6467866897583,284.328125,4.02311134338379,0.288998514413834,7.32355620129965e-05
1981-05-14,53.1131744384766,0,0,97000.5625,101250.53125,292.754974365234,322.383087158203,2.87293434143066,285.41796875,4.18401002883911,0.813665628433228,0
1981-05-15,77.9506988525391,5.30906763742678e-05,0,96918.3359375,101115.3203125,344.931396484375,185.442764282227,3.40471506118774,288.576049804688,0.208253160119057,3.35669088363647,5.30906763742678e-05
1981-05-16,97.1515045166016,0.000373280665371567,0,96462.703125,100651.828125,378.382476806641,52.570011138916,2.90049433708191,287.7041015625,-0.985134303569794,3.25370168685913,0.000373280665371567
1981-05-17,69.5596389770508,0,0,96899.390625,101190.6875,304.366333007812,323.750061035156,3.91195225715637,282.343505859375,4.30710506439209,-3.97374701499939,0
1981-05-18,47.1367416381836,0,0,97293.46875,101638.1171875,268.122589111328,314.434875488281,3.23288559913635,280.039672851562,4.24177074432373,-2.01157689094543,0
1981-05-19,48.7009162902832,0,0,97066.4765625,101377.8671875,269.955200195312,341.1630859375,2.55765986442566,281.655242919922,3.56186509132385,-1.28172171115875,0
1981-05-20,51.6843719482422,0,0,97074.2890625,101341.9765625,284.079498291016,332.377502441406,1.8436164855957,284.475738525391,1.89102101325989,-1.39200210571289,0
1981-05-21,55.1630058288574,0,0,97229.1328125,101463.7109375,313.603332519531,274.691619873047,1.48413622379303,287.193237304688,1.8269567489624,-0.0450628437101841,0
1981-05-22,67.2684707641602,6.32306473562494e-05,0,96928.953125,101150.6953125,332.892059326172,200.220031738281,1.43866395950317,286.965606689453,-0.0381596796214581,-0.233967319130898,6.32306473562494e-05
1981-05-23,69.5256652832031,0,0,97141.59375,101393.6875,315.597717285156,266.673797607422,2.88593626022339,285.654174804688,-0.417321056127548,-3.51362276077271,0
1981-05-24,45.1511344909668,0,0,96940.6328125,101130.9765625,300.261779785156,334.553527832031,3.2258186340332,289.260375976562,1.72639119625092,-4.30771732330322,0
1981-05-25,54.1358413696289,0,0,96964.25,101101.6796875,346.996276855469,256.962371826172,2.3540313243866,293.059326171875,2.7144558429718,0.554218173027039,0
1981-05-26,53.2984390258789,0,0,96941.1640625,101047.6796875,362.735290527344,244.478546142578,2.57838606834412,294.873413085938,3.07539033889771,0.468120485544205,0
1981-05-27,62.0675926208496,2.52618301601615e-05,0,97132.8984375,101264.3125,371.052001953125,178.232330322266,2.27151346206665,293.717376708984,1.98256838321686,1.82804727554321,2.52618301601615e-05
1981-05-28,64.7766571044922,2.61259765466093e-06,0,97119.75,101248.9140625,382.166412353516,180.790573120117,2.99101614952087,293.799285888672,1.37803137302399,3.23737239837646,2.61259765466093e-06
1981-05-29,85.1154708862305,4.96445245516952e-05,0,96975.765625,101147.3671875,372.7119140625,82.5129470825195,2.31355333328247,290.418884277344,-1.23602449893951,2.54325938224792,4.96445245516952e-05
1981-05-30,83.6977081298828,1.88912345038261e-05,0,96588.90625,100720.640625,395.598297119141,172.085632324219,2.01893901824951,292.091247558594,1.31052196025848,1.66537618637085,1.88912345038261e-05
1981-05-31,82.9131774902344,9.25125132198445e-05,0,96434.9140625,100572.109375,366.490234375,150.842987060547,2.28637218475342,291.1787109375,2.10075759887695,-0.680754601955414,9.25125132198445e-05
1981-06-01,53.0096130371094,0,0,97436.9375,101677.109375,299.712005615234,349.34716796875,1.79334425926208,287.247406005859,1.90988290309906,-1.27076959609985,0
1981-06-02,62.6181869506836,3.6204005482432e-06,0,97744.46875,101997.421875,321.302764892578,260.682891845703,1.97513294219971,287.24462890625,0.676183521747589,2.13950562477112,3.6204005482432e-06
1981-06-03,75.6678771972656,0,0,97416,101653.8125,362.555053710938,141.161178588867,2.3215012550354,287.332580566406,1.0508040189743,2.73072075843811,0
1981-06-04,85.9198150634766,6.28513880656101e-05,0,96522.9140625,100669.4765625,380.597259521484,185.802520751953,2.87156057357788,290.829620361328,2.60468149185181,1.65510761737823,6.28513880656101e-05
1981-06-05,68.4466323852539,0,0,96585.28125,100719.9375,361.466125488281,274.177703857422,2.21811866760254,291.869567871094,1.57465362548828,-1.33142375946045,0
1981-06-06,74.7345199584961,1.93132163985865e-05,0,96028.34375,100139.7421875,365.155487060547,184.115432739258,2.73035001754761,291.796661376953,2.74479675292969,1.89524841308594,1.93132163985865e-05
1981-06-07,62.5682220458984,0,0,95701.609375,99829.6015625,335.992279052734,268.449859619141,3.79836750030518,289.660278320312,4.48796129226685,-2.31664037704468,0
1981-06-08,50.5752983093262,0,0,96486.8125,100682.15625,305.431365966797,349.988067626953,2.07809519767761,287.559600830078,2.44414806365967,-0.479379028081894,0
1981-06-09,68.8361740112305,0.000184107615496032,0,95308.296875,99403.5546875,361.702178955078,98.5094528198242,3.80824613571167,290.740570068359,3.21699833869934,1.92467176914215,0.000184107615496032
1981-06-10,55.8974380493164,0,0,95614.1328125,99738.0859375,330.282012939453,272.312591552734,3.6261351108551,289.710754394531,4.73853397369385,-2.32665061950684,0
1981-06-11,61.0607643127441,2.29998954637267e-06,0,96224.8515625,100383.5078125,334.601135253906,284.657501220703,3.16007351875305,289.132049560547,3.48089170455933,-1.98016381263733,2.29998954637267e-06
1981-06-12,52.2780380249023,0,0,97099.625,101279.9375,333.349609375,293.940124511719,2.40043425559998,290.283264160156,2.74247884750366,-1.15438282489777,0
1981-06-13,69.0203094482422,4.89780541101936e-05,0,97333.7890625,101531.8125,353.559967041016,313.170867919922,2.01710247993469,289.775085449219,1.50760447978973,-1.66931307315826,4.89780541101936e-05
1981-06-14,68.1742935180664,6.09283270023298e-05,0,97508.53125,101703.171875,356.662567138672,112.111930847168,1.94991040229797,290.426513671875,-0.00529405474662781,2.38636040687561,6.09283270023298e-05
1981-06-15,78.2389907836914,3.37654928443953e-05,0,97277.78125,101467.2578125,387.988922119141,82.6676025390625,1.8442804813385,290.254150390625,1.09102070331573,1.92786157131195,3.37654928443953e-05
1981-06-16,83.774055480957,5.00283131259494e-05,0,96924.6328125,101021.8515625,398.679718017578,227.399703979492,2.67557740211487,295.503021240234,2.34944081306458,1.43685579299927,5.00283131259494e-05
1981-06-17,73.5080795288086,4.14980013374588e-06,0,96714.75,100801.0703125,373.497680664062,290.001281738281,2.95223188400269,295.558563232422,3.4257664680481,-0.462411642074585,4.14980013374588e-06
1981-06-18,60.9202995300293,0,0,97525.453125,101703.953125,327.432281494141,354.352111816406,1.6822417974472,291.705535888672,1.04451668262482,-0.497652798891068,0
1981-06-19,58.2051086425781,0,0,97368.359375,101517.6171875,351.442901611328,308.322845458984,2.45188927650452,293.217987060547,1.80406200885773,2.2902979850769,0
